Pathway.Name	SMP.ID	Pathway.Class	HMDB.ID	N_met	hit_n	hit_HMDB_ID	ES	pvalue_nominal	NES	FDR_pri	FDR
Citalopram Action Pathway	SMP0000424	Drug Action	HMDB0005038;HMDB0060462;HMDB0060472;HMDB0014021;HMDB0002111;HMDB0001377;HMDB0000087;HMDB0003125;HMDB0001248;HMDB0000164;HMDB0000051;HMDB0060463;HMDB0001487;HMDB0001426;HMDB0000902;HMDB0003178;HMDB0060654;HMDB0000464;HMDB0000588;HMDB0000586;HMDB0000538;HMDB0001341;HMDB0001429;HMDB0000216;HMDB0000259;HMDB0000073	26	11	HMDB0001248;HMDB0001341;HMDB0002111;HMDB0003125;HMDB0000051;HMDB0000902;HMDB0000164;HMDB0000538;HMDB0001487;HMDB0001377;HMDB0001429	0.5566625388020627	0.07347670250896057	1.4951561719501005	0.4798329770598807	0.4798329770598807
Fatty Acid Biosynthesis	SMP0000456	Metabolic	HMDB0001206;HMDB0001175;HMDB0000030;HMDB0001333;HMDB0000691;HMDB0000042;HMDB0000060;HMDB0001423;HMDB0000011;HMDB0010720;HMDB0000039;HMDB0010717;HMDB0010718;HMDB0010719;HMDB0000535;HMDB0010721;HMDB0010722;HMDB0001568;HMDB0000482;HMDB0010724;HMDB0010725;HMDB0010726;HMDB0000511;HMDB0010727;HMDB0010728;HMDB0010729;HMDB0000638;HMDB0010730;HMDB0010731;HMDB0010732;HMDB0000806;HMDB0010733;HMDB0010734;HMDB0010735;HMDB0000220	35	4	HMDB0010720;HMDB0001333;HMDB0010732;HMDB0010718	0.6105769230769245	0.27680311890838205	1.1658531579594942	0.48222036942356855	0.48222036942356855
Ibuprofen Metabolism Pathway	SMP0000590	Drug Metabolism	HMDB0001925;HMDB0003178;HMDB0060565;HMDB0060921;HMDB0001377;HMDB0000221;HMDB0059597;HMDB0060920;HMDB0002111;HMDB0000217;HMDB0000935;HMDB0010343;HMDB0000295;HMDB0060564;HMDB0003125	15	8	HMDB0000295;HMDB0003125;HMDB0001925;HMDB0002111;HMDB0001377;HMDB0000217;HMDB0059597;HMDB0000221	0.4819186902197025	0.28893058161350843	1.1652380268757438	0.48320930458274985	0.48320930458274985
beta-Alanine Metabolism	SMP0000007	Metabolic	HMDB0000194;HMDB0002111;HMDB0000056;HMDB0000479;HMDB0015532;HMDB0000033;HMDB0000177;HMDB0000191;HMDB0001967;HMDB0001491;HMDB0000026;HMDB0000051;HMDB0000076;HMDB0000217;HMDB0000300;HMDB0000221;HMDB0001248;HMDB0001520;HMDB0000208;HMDB0011111;HMDB0000148;HMDB0001423;HMDB0000902;HMDB0001206;HMDB0001487;HMDB0001106;HMDB0059597;HMDB0000002;HMDB0001377;HMDB0003125;HMDB0000657;HMDB0000464;HMDB0011639;HMDB0000210	34	15	HMDB0003125;HMDB0000051;HMDB0000148;HMDB0000902;HMDB0001248;HMDB0000208;HMDB0000191;HMDB0001377;HMDB0059597;HMDB0002111;HMDB0000221;HMDB0001491;HMDB0001487;HMDB0000217;HMDB0001967	0.516844612559294	0.06839186691312385	1.4832120335897665	0.4832167236947381	0.4832167236947381
Carnosinuria, Carnosinemia	SMP0000493	Disease	HMDB0000194;HMDB0002111;HMDB0000056;HMDB0000479;HMDB0015532;HMDB0000033;HMDB0000177;HMDB0000191;HMDB0001967;HMDB0001491;HMDB0000026;HMDB0000051;HMDB0000076;HMDB0000217;HMDB0000300;HMDB0000221;HMDB0001248;HMDB0001520;HMDB0000208;HMDB0011111;HMDB0000148;HMDB0001423;HMDB0000902;HMDB0001206;HMDB0001487;HMDB0001106;HMDB0059597;HMDB0000002;HMDB0001377;HMDB0003125;HMDB0000657;HMDB0000464;HMDB0011639;HMDB0000210	34	15	HMDB0003125;HMDB0000051;HMDB0000148;HMDB0000902;HMDB0001248;HMDB0000208;HMDB0000191;HMDB0001377;HMDB0059597;HMDB0002111;HMDB0000221;HMDB0001491;HMDB0001487;HMDB0000217;HMDB0001967	0.516844612559294	0.06839186691312385	1.4832120335897665	0.4832167236947381	0.4832167236947381
GABA-Transaminase Deficiency	SMP0000351	Disease	HMDB0000194;HMDB0002111;HMDB0000056;HMDB0000479;HMDB0015532;HMDB0000033;HMDB0000177;HMDB0000191;HMDB0001967;HMDB0001491;HMDB0000026;HMDB0000051;HMDB0000076;HMDB0000217;HMDB0000300;HMDB0000221;HMDB0001248;HMDB0001520;HMDB0000208;HMDB0011111;HMDB0000148;HMDB0001423;HMDB0000902;HMDB0001206;HMDB0001487;HMDB0001106;HMDB0059597;HMDB0000002;HMDB0001377;HMDB0003125;HMDB0000657;HMDB0000464;HMDB0011639;HMDB0000210	34	15	HMDB0001377;HMDB0002111;HMDB0000217;HMDB0001487;HMDB0000208;HMDB0001248;HMDB0000191;HMDB0000221;HMDB0000148;HMDB0001491;HMDB0000051;HMDB0001967;HMDB0000902;HMDB0003125;HMDB0059597	0.516844612559294	0.06839186691312385	1.4832120335897665	0.4832167236947381	0.4832167236947381
Tryptophan Metabolism	SMP0000063	Metabolic	HMDB0000929;HMDB0000538;HMDB0000250;HMDB0001377;HMDB0001200;HMDB0003178;HMDB0002111;HMDB0004089;HMDB0000161;HMDB0000684;HMDB0000142;HMDB0001123;HMDB0000978;HMDB0000715;HMDB0000208;HMDB0000148;HMDB0001491;HMDB0000221;HMDB0011631;HMDB0000217;HMDB0001248;HMDB0001476;HMDB0004078;HMDB0004083;HMDB0000881;HMDB0001330;HMDB0000692;HMDB0000232;HMDB0001280;HMDB0001967;HMDB0000027;HMDB0000472;HMDB0002281;HMDB0000259;HMDB0004073;HMDB0000902;HMDB0000763;HMDB0001487;HMDB0001185;HMDB0004096;HMDB0000939;HMDB0004086;HMDB0012819;HMDB0004076;HMDB0004077;HMDB0001206;HMDB0001238;HMDB0001423;HMDB0001389;HMDB0004081;HMDB0004259;HMDB0004369;HMDB0012948;HMDB0000303;HMDB0001190;HMDB0000197;HMDB0004370;HMDB0003125;HMDB0000045	59	22	HMDB0001248;HMDB0000538;HMDB0002111;HMDB0000232;HMDB0001330;HMDB0000045;HMDB0000902;HMDB0000208;HMDB0000221;HMDB0001491;HMDB0001487;HMDB0000217;HMDB0001377;HMDB0004081;HMDB0003125;HMDB0000250;HMDB0000148;HMDB0000939;HMDB0000715;HMDB0000763;HMDB0001185;HMDB0001967	0.36581998882255723	0.2525597269624573	1.1596731838631285	0.49186744832113827	0.49186744832113827
Kidney Function- Proximal Convoluted Tubule	SMP0121001	Physiological	HMDB0000588;HMDB0000492;HMDB0000294;HMDB0000574;HMDB0002111;HMDB0000586;HMDB0000595;HMDB0001967;HMDB0059597;HMDB0015532	10	5	HMDB0002111;HMDB0000294;HMDB0001967;HMDB0000574;HMDB0059597	0.559137227028708	0.2922201138519924	1.1548752430260487	0.4971403243633126	0.4971403243633126
Valine, Leucine, and Isoleucine Degradation	SMP0000032	Metabolic	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0001248;HMDB0001341;HMDB0002111;HMDB0059597;HMDB0003125;HMDB0001275;HMDB0000902;HMDB0001967;HMDB0000208;HMDB0001491;HMDB0000148;HMDB0000538;HMDB0000254;HMDB0001487;HMDB0001377;HMDB0001429	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
3-Hydroxyisobutyric Acid Dehydrogenase Deficiency	SMP0000521	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0001377;HMDB0003125;HMDB0001487;HMDB0000148;HMDB0001341;HMDB0001491;HMDB0001248;HMDB0000254;HMDB0000902;HMDB0001967;HMDB0001275;HMDB0001429;HMDB0002111;HMDB0000538;HMDB0059597;HMDB0000208	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
3-Hydroxyisobutyric Aciduria	SMP0000522	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0001248;HMDB0001341;HMDB0002111;HMDB0059597;HMDB0003125;HMDB0001275;HMDB0000902;HMDB0001967;HMDB0000208;HMDB0001491;HMDB0000148;HMDB0000538;HMDB0000254;HMDB0001487;HMDB0001377;HMDB0001429	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
Isobutyryl-CoA Dehydrogenase Deficiency	SMP0000523	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0001377;HMDB0002111;HMDB0001275;HMDB0001487;HMDB0000538;HMDB0000208;HMDB0001248;HMDB0001341;HMDB0000148;HMDB0001429;HMDB0000254;HMDB0001491;HMDB0001967;HMDB0000902;HMDB0003125;HMDB0059597	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
Isovaleric Acidemia	SMP0000524	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0001487;HMDB0001275;HMDB0001429;HMDB0000208;HMDB0001491;HMDB0000902;HMDB0002111;HMDB0001248;HMDB0003125;HMDB0001341;HMDB0000538;HMDB0001377;HMDB0000254;HMDB0000148;HMDB0059597;HMDB0001967	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
3-Methylglutaconic Aciduria Type III	SMP0000140	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0002111;HMDB0000148;HMDB0001275;HMDB0001491;HMDB0001341;HMDB0000902;HMDB0001248;HMDB0000538;HMDB0001429;HMDB0000208;HMDB0059597;HMDB0000254;HMDB0001487;HMDB0001377;HMDB0003125;HMDB0001967	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
Methylmalonic Aciduria	SMP0000200	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0003125;HMDB0001487;HMDB0000208;HMDB0001967;HMDB0001491;HMDB0001429;HMDB0000902;HMDB0001275;HMDB0001377;HMDB0000538;HMDB0000148;HMDB0000254;HMDB0002111;HMDB0001341;HMDB0059597;HMDB0001248	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
3-Methylglutaconic Aciduria Type I	SMP0000139	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0002111;HMDB0000148;HMDB0001275;HMDB0001491;HMDB0001341;HMDB0000902;HMDB0001248;HMDB0000538;HMDB0001429;HMDB0000208;HMDB0059597;HMDB0000254;HMDB0001487;HMDB0001377;HMDB0003125;HMDB0001967	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
Methylmalonate Semialdehyde Dehydrogenase Deficiency	SMP0000384	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0003125;HMDB0001487;HMDB0000208;HMDB0001967;HMDB0001491;HMDB0001429;HMDB0000902;HMDB0001275;HMDB0001377;HMDB0000538;HMDB0000148;HMDB0000254;HMDB0002111;HMDB0001341;HMDB0059597;HMDB0001248	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
Isovaleric Aciduria	SMP0000238	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0001248;HMDB0001275;HMDB0000902;HMDB0003125;HMDB0000148;HMDB0001491;HMDB0000254;HMDB0002111;HMDB0001341;HMDB0000538;HMDB0001377;HMDB0001487;HMDB0000208;HMDB0059597;HMDB0001429;HMDB0001967	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
3-Methylcrotonyl-CoA Carboxylase Deficiency Type I	SMP0000237	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0001377;HMDB0003125;HMDB0001487;HMDB0000148;HMDB0001341;HMDB0001491;HMDB0001248;HMDB0000254;HMDB0000902;HMDB0001967;HMDB0001275;HMDB0001429;HMDB0002111;HMDB0000538;HMDB0059597;HMDB0000208	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
3-Methylglutaconic Aciduria Type IV	SMP0000141	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0002111;HMDB0000148;HMDB0001275;HMDB0001491;HMDB0001341;HMDB0000902;HMDB0001248;HMDB0000538;HMDB0001429;HMDB0000208;HMDB0059597;HMDB0000254;HMDB0001487;HMDB0001377;HMDB0003125;HMDB0001967	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
beta-Ketothiolase Deficiency	SMP0000173	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0001248;HMDB0001275;HMDB0000902;HMDB0003125;HMDB0000148;HMDB0001491;HMDB0000254;HMDB0002111;HMDB0001341;HMDB0000538;HMDB0001377;HMDB0001487;HMDB0000208;HMDB0059597;HMDB0001429;HMDB0001967	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
Maple Syrup Urine Disease	SMP0000199	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0001377;HMDB0003125;HMDB0001487;HMDB0000148;HMDB0001341;HMDB0001491;HMDB0001248;HMDB0000254;HMDB0000902;HMDB0001967;HMDB0001275;HMDB0001429;HMDB0002111;HMDB0000538;HMDB0059597;HMDB0000208	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
2-Methyl-3-hydroxybutyryl-CoA Dehydrogenase Deficiency	SMP0000137	Disease	HMDB0000687;HMDB0000695;HMDB0006865;HMDB0000962;HMDB0006867;HMDB0001372;HMDB0001113;HMDB0000985;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001248;HMDB0001493;HMDB0001057;HMDB0001375;HMDB0001206;HMDB0000060;HMDB0001484;HMDB0000883;HMDB0000019;HMDB0006866;HMDB0006868;HMDB0001243;HMDB0001011;HMDB0001052;HMDB0000023;HMDB0002217;HMDB0000202;HMDB0001275;HMDB0000172;HMDB0000491;HMDB0006869;HMDB0001041;HMDB0002054;HMDB0001356;HMDB0001157;HMDB0000208;HMDB0000148;HMDB0001545;HMDB0001967;HMDB0001491;HMDB0001423;HMDB0013617;HMDB0006870;HMDB0002111;HMDB0000538;HMDB0000595;HMDB0001341;HMDB0000030;HMDB0002166;HMDB0002310;HMDB0001429;HMDB0002255;HMDB0001022;HMDB0002086;HMDB0001377;HMDB0003125;HMDB0000254	58	16	HMDB0001248;HMDB0001275;HMDB0000902;HMDB0003125;HMDB0000148;HMDB0001491;HMDB0000254;HMDB0002111;HMDB0001341;HMDB0000538;HMDB0001377;HMDB0001487;HMDB0000208;HMDB0059597;HMDB0001429;HMDB0001967	0.3808319773213367	0.30939226519337015	1.118101613762872	0.5019090540891075	0.5019090540891075
