"Term.Name"	"Group"	"TermClass"	"TermSize"	"N_Hit"	"Hit"	"ES"	"pvalue_nominal"	"NES"	"FDR"	"Supplement"	"main"
"Phenylalanine and Tyrosine Metabolism_smpdb_Metabolic"	7	"smpdb_Metabolic"	27	14	"HMDB0000134;HMDB0003125;HMDB0000051;HMDB0000158;HMDB0000250;HMDB0000148;HMDB0001248;HMDB0000538;HMDB0000208;HMDB0001377;HMDB0002111;HMDB0001491;HMDB0000045;HMDB0001967"	0.566162528378603	0.0275229357798165	1.60664715500488	0.343475101624651	"SMPDB_ID:SMP0000008"	FALSE
"Tyrosinemia Type 3 (TYRO3)_smpdb_Disease"	7	"smpdb_Disease"	27	14	"HMDB0001248;HMDB0000051;HMDB0000250;HMDB0000045;HMDB0000134;HMDB0001491;HMDB0000158;HMDB0001967;HMDB0000538;HMDB0000148;HMDB0000208;HMDB0001377;HMDB0003125;HMDB0002111"	0.566162528378603	0.0275229357798165	1.60664715500488	0.343475101624651	"SMPDB_ID:SMP0000370"	FALSE
"Tyrosinemia Type 2 (or Richner-Hanhart Syndrome)_smpdb_Disease"	7	"smpdb_Disease"	27	14	"HMDB0000045;HMDB0001491;HMDB0000208;HMDB0001248;HMDB0000134;HMDB0000148;HMDB0001377;HMDB0003125;HMDB0000250;HMDB0002111;HMDB0000051;HMDB0000158;HMDB0000538;HMDB0001967"	0.566162528378603	0.0275229357798165	1.60664715500488	0.343475101624651	"SMPDB_ID:SMP0000369"	FALSE
"Hypophosphatasia_smpdb_Disease"	7	"smpdb_Disease"	19	7	"HMDB0002111;HMDB0001248;HMDB0001429;HMDB0003125;HMDB0000051;HMDB0001491;HMDB0001377"	0.579556412729024	0.147482014388489	1.35799752547296	0.375676154960777	"SMPDB_ID:SMP0000503"	FALSE
"Vitamin B6 Metabolism_smpdb_Metabolic"	7	"smpdb_Metabolic"	19	7	"HMDB0001429;HMDB0003125;HMDB0001377;HMDB0000051;HMDB0001248;HMDB0002111;HMDB0001491"	0.579556412729024	0.147482014388489	1.35799752547296	0.375676154960777	"SMPDB_ID:SMP0000017"	FALSE
"Inositol Metabolism_smpdb_Metabolic"	7	"smpdb_Metabolic"	28	10	"HMDB0001377;HMDB0002111;HMDB0000538;HMDB0001341;HMDB0000211;HMDB0001333;HMDB0001429;HMDB0006235;HMDB0000250;HMDB0000902"	0.519283060904183	0.136936936936937	1.34221215006266	0.399033647385852	"SMPDB_ID:SMP0000011"	FALSE
"Mercaptopurine Metabolism Pathway_smpdb_Drug Metabolism"	7	"smpdb_Drug Metabolism"	25	11	"HMDB0001248;HMDB0001341;HMDB0000939;HMDB0000250;HMDB0000045;HMDB0001487;HMDB0000538;HMDB0000902;HMDB0001429;HMDB0001185;HMDB0002111"	0.541608054277354	0.0842293906810036	1.45472089225428	0.417449149424023	"SMPDB_ID:SMP0000609"	FALSE
"Mevalonate Pathway_smpdb_Metabolic"	7	"smpdb_Metabolic"	28	11	"HMDB0000221;HMDB0001967;HMDB0059597;HMDB0001429;HMDB0001377;HMDB0000538;HMDB0000250;HMDB0002111;HMDB0001341;HMDB0000217;HMDB0001248"	0.484471078628428	0.175627240143369	1.30125502050387	0.424928927702024	"SMPDB_ID:SMP0121055"	FALSE
"Clopidogrel Action Pathway_smpdb_Drug Action"	7	"smpdb_Drug Action"	10	6	"HMDB0001341;HMDB0001377;HMDB0003125;HMDB0002111;HMDB0000538;HMDB0001429"	0.548884466570536	0.228200371057514	1.21808254731093	0.432250065093211	"SMPDB_ID:SMP0000260"	FALSE
"Clopidogrel Metabolism Pathway_smpdb_Drug Metabolism"	7	"smpdb_Drug Metabolism"	10	6	"HMDB0001429;HMDB0003125;HMDB0001377;HMDB0000538;HMDB0002111;HMDB0001341"	0.548884466570536	0.228200371057514	1.21808254731093	0.432250065093211	"SMPDB_ID:SMP0000610"	FALSE
"Phosphatidylinositol Phosphate Metabolism_smpdb_Metabolic"	7	"smpdb_Metabolic"	16	7	"HMDB0001341;HMDB0006971;HMDB0001429;HMDB0002111;HMDB0000538;HMDB0000211;HMDB0001333"	0.550169018492174	0.203237410071942	1.28913794980918	0.434396067221551	"SMPDB_ID:SMP0000463"	FALSE
"Joubert Syndrome_smpdb_Disease"	7	"smpdb_Disease"	16	7	"HMDB0001429;HMDB0000211;HMDB0001333;HMDB0006971;HMDB0000538;HMDB0002111;HMDB0001341"	0.550169018492174	0.203237410071942	1.28913794980918	0.434396067221551	"SMPDB_ID:SMP0000582"	FALSE
"Lamivudine Metabolism Pathway_smpdb_Drug Metabolism"	7	"smpdb_Drug Metabolism"	16	8	"HMDB0000295;HMDB0001429;HMDB0001341;HMDB0000250;HMDB0003125;HMDB0000538;HMDB0001377;HMDB0002111"	0.531649961916445	0.181988742964353	1.28548397309442	0.436989209656591	"SMPDB_ID:SMP0000649"	FALSE
"Riboflavin Metabolism_smpdb_Metabolic"	7	"smpdb_Metabolic"	19	10	"HMDB0001377;HMDB0000250;HMDB0000045;HMDB0001341;HMDB0001248;HMDB0001429;HMDB0002111;HMDB0000538;HMDB0003826;HMDB0003364"	0.580987729226274	0.0576576576576577	1.50170272807861	0.469711485933334	"SMPDB_ID:SMP0000070"	FALSE
"Pantothenate and CoA biosynthesis_kegg_Cofactors and vitamins metabolism"	7	"kegg_Cofactors and vitamins metabolism"	21	8	"HMDB0000250;HMDB0000045;HMDB0002991;HMDB0001341;HMDB0000574;HMDB0001967;HMDB0002111;HMDB0000538"	0.425391323750721	0.431519699812383	1.02855970684883	0.498016080799618	"KEGG_ID:map00770"	FALSE
"Gemcitabine Metabolism Pathway_smpdb_Drug Metabolism"	7	"smpdb_Drug Metabolism"	10	4	"HMDB0002111;HMDB0000051;HMDB0000538;HMDB0001341"	0.542968677446765	0.450292397660819	1.03676002703209	0.581188761700482	"SMPDB_ID:SMP0000603"	FALSE
"Gemcitabine Action Pathway_smpdb_Drug Action"	7	"smpdb_Drug Action"	10	4	"HMDB0000051;HMDB0002111;HMDB0000538;HMDB0001341"	0.542968677446765	0.450292397660819	1.03676002703209	0.581188761700482	"SMPDB_ID:SMP0000446"	FALSE
"Pantothenate and CoA Biosynthesis_smpdb_Metabolic"	7	"smpdb_Metabolic"	21	8	"HMDB0001341;HMDB0000045;HMDB0002991;HMDB0000250;HMDB0002111;HMDB0000538;HMDB0000574;HMDB0001967"	0.425391323750721	0.431519699812383	1.02855970684883	0.592448916572723	"SMPDB_ID:SMP0000027"	FALSE
"Riboflavin metabolism_humanGEM"	7	"humanGEM"	13	10	"HMDB0000217;HMDB0001248;HMDB0001341;HMDB0000221;HMDB0000250;HMDB0000045;HMDB0001487;HMDB0000538;HMDB0000902;HMDB0002111"	0.420359719782136	0.363963963963964	1.0865209473733	0.64822512629578	""	FALSE
"5-Oxoprolinuria_smpdb_Disease"	7	"smpdb_Disease"	19	11	"HMDB0001248;HMDB0001341;HMDB0002111;HMDB0003125;HMDB0000574;HMDB0000221;HMDB0000148;HMDB0000217;HMDB0000123;HMDB0000538;HMDB0001429"	0.298561154849233	0.727598566308244	0.801914126174222	0.744444481291425	"SMPDB_ID:SMP0000143"	FALSE
"gamma-Glutamyltranspeptidase Deficiency_smpdb_Disease"	7	"smpdb_Disease"	19	11	"HMDB0003125;HMDB0000221;HMDB0000574;HMDB0000123;HMDB0001429;HMDB0000538;HMDB0000148;HMDB0002111;HMDB0001341;HMDB0000217;HMDB0001248"	0.298561154849233	0.727598566308244	0.801914126174222	0.744444481291425	"SMPDB_ID:SMP0000501"	FALSE
"Glutathione Metabolism_smpdb_Metabolic"	7	"smpdb_Metabolic"	19	11	"HMDB0000574;HMDB0000217;HMDB0001248;HMDB0000221;HMDB0001341;HMDB0000538;HMDB0000148;HMDB0000123;HMDB0003125;HMDB0001429;HMDB0002111"	0.298561154849233	0.727598566308244	0.801914126174222	0.744444481291425	"SMPDB_ID:SMP0000015"	FALSE
"5-Oxoprolinase Deficiency_smpdb_Disease"	7	"smpdb_Disease"	19	11	"HMDB0002111;HMDB0000148;HMDB0000123;HMDB0001341;HMDB0001248;HMDB0000538;HMDB0000221;HMDB0001429;HMDB0003125;HMDB0000217;HMDB0000574"	0.298561154849233	0.727598566308244	0.801914126174222	0.744444481291425	"SMPDB_ID:SMP0000500"	FALSE
"gamma-Glutamyltransferase Deficiency_smpdb_Disease"	7	"smpdb_Disease"	19	11	"HMDB0002111;HMDB0000217;HMDB0000538;HMDB0001248;HMDB0001341;HMDB0000221;HMDB0000148;HMDB0001429;HMDB0000123;HMDB0000574;HMDB0003125"	0.298561154849233	0.727598566308244	0.801914126174222	0.744444481291425	"SMPDB_ID:SMP0000183"	FALSE
"Glutathione Synthetase Deficiency_smpdb_Disease"	7	"smpdb_Disease"	19	11	"HMDB0000538;HMDB0000221;HMDB0000574;HMDB0002111;HMDB0001248;HMDB0001429;HMDB0000123;HMDB0001341;HMDB0000148;HMDB0000217;HMDB0003125"	0.298561154849233	0.727598566308244	0.801914126174222	0.744444481291425	"SMPDB_ID:SMP0000337"	FALSE
"Glutathione metabolism_kegg_Metabolism of other amino acids"	7	"kegg_Metabolism of other amino acids"	20	11	"HMDB0000574;HMDB0000217;HMDB0001248;HMDB0000221;HMDB0001341;HMDB0000538;HMDB0000148;HMDB0000123;HMDB0003125;HMDB0001429;HMDB0002111"	0.298561154849233	0.727598566308244	0.801914126174222	0.776398553485605	"KEGG_ID:map00480"	FALSE
"Vitamin B2 (Riboflavin) Metabolism_HUBMet_Pathway"	7	"HUBMet_Pathway"	11	3	"HUBMet003751;HUBMet001336;HUBMet002282"	0.787212787212791	0.119148936170213	1.32234264903074	1	""	FALSE
"Intracellular Signalling Through Adenosine Receptor A2a and Adenosine_smpdb_Protein"	7	"smpdb_Protein"	11	4	"HMDB0001429;HMDB0000538;HMDB0000250;HMDB0010032"	-0.424999999999999	0.663244353182752	-0.849692902828649	1	"SMPDB_ID:SMP0000320"	FALSE
"Intracellular Signalling Through Adenosine Receptor A2b and Adenosine_smpdb_Protein"	7	"smpdb_Protein"	11	4	"HMDB0010032;HMDB0000250;HMDB0001429;HMDB0000538"	-0.424999999999999	0.663244353182752	-0.849692902828649	1	"SMPDB_ID:SMP0000321"	FALSE
"Very Long Chain Acyl-CoA Dehydrogenase Deficiency_disease"	8	"disease"	15	3	"HMDB0000201;HMDB0000688;HMDB0000499"	0.901855886499821	0.00974658869395711	1.55869762446827	0.287365791431912	""	TRUE
"Celiac disease_HUBMet_Disease"	8	"HUBMet_Disease"	11	4	"HUBMet001078;HUBMet000123;HUBMet000098;HUBMet000398"	-0.374242318775223	0.792060491493384	-0.720399610653546	1	""	FALSE
"Very long chain acyl-coa dehydrogenase deficiency_HUBMet_Disease"	8	"HUBMet_Disease"	13	3	"HUBMet000398;HUBMet000079;HUBMet000123"	0.604625986631697	0.504255319148936	1.01563737508149	1	""	FALSE
"Fatty acid degradation_kegg_Lipid metabolism"	9	"kegg_Lipid metabolism"	43	12	"HMDB0003948;HMDB0001967;HMDB0000538;HMDB0002111;HMDB0001248;HMDB0000045;HMDB0000250;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0003937;HMDB0003932"	0.574457972671771	0.0489130434782609	1.57902579104856	0.290606346214263	"KEGG_ID:map00071"	TRUE
"Long Chain Acyl-CoA Dehydrogenase Deficiency (LCAD)_smpdb_Disease"	9	"smpdb_Disease"	43	12	"HMDB0000045;HMDB0001487;HMDB0001248;HMDB0059597;HMDB0000902;HMDB0000250;HMDB0002111;HMDB0003932;HMDB0000538;HMDB0003937;HMDB0003948;HMDB0001967"	0.574457972671771	0.0489130434782609	1.57902579104856	0.328196267356678	"SMPDB_ID:SMP0000539"	FALSE
"Carnitine Palmitoyl Transferase Deficiency I_smpdb_Disease"	9	"smpdb_Disease"	43	12	"HMDB0002111;HMDB0003932;HMDB0003948;HMDB0000250;HMDB0001248;HMDB0000538;HMDB0003937;HMDB0059597;HMDB0001487;HMDB0000902;HMDB0001967;HMDB0000045"	0.574457972671771	0.0489130434782609	1.57902579104856	0.328196267356678	"SMPDB_ID:SMP0000538"	FALSE
"Very-Long-Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD)_smpdb_Disease"	9	"smpdb_Disease"	43	12	"HMDB0003948;HMDB0001487;HMDB0001967;HMDB0000902;HMDB0003937;HMDB0000045;HMDB0000538;HMDB0003932;HMDB0000250;HMDB0002111;HMDB0059597;HMDB0001248"	0.574457972671771	0.0489130434782609	1.57902579104856	0.328196267356678	"SMPDB_ID:SMP0000540"	FALSE
"Carnitine Palmitoyl Transferase Deficiency II_smpdb_Disease"	9	"smpdb_Disease"	43	12	"HMDB0003948;HMDB0001967;HMDB0000538;HMDB0002111;HMDB0001248;HMDB0000045;HMDB0000250;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0003937;HMDB0003932"	0.574457972671771	0.0489130434782609	1.57902579104856	0.328196267356678	"SMPDB_ID:SMP0000541"	FALSE
"Glutaric Aciduria Type I-SMP0000185_smpdb_Disease"	9	"smpdb_Disease"	43	12	"HMDB0003948;HMDB0000250;HMDB0000902;HMDB0001248;HMDB0000538;HMDB0059597;HMDB0003932;HMDB0002111;HMDB0003937;HMDB0000045;HMDB0001487;HMDB0001967"	0.574457972671771	0.0489130434782609	1.57902579104856	0.328196267356678	"SMPDB_ID:SMP0000185"	FALSE
"Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD)_smpdb_Disease"	9	"smpdb_Disease"	43	12	"HMDB0003948;HMDB0001487;HMDB0000250;HMDB0000538;HMDB0001248;HMDB0002111;HMDB0003937;HMDB0000045;HMDB0059597;HMDB0003932;HMDB0001967;HMDB0000902"	0.574457972671771	0.0489130434782609	1.57902579104856	0.328196267356678	"SMPDB_ID:SMP0000542"	FALSE
"Short-Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)_smpdb_Disease"	9	"smpdb_Disease"	43	12	"HMDB0003948;HMDB0000250;HMDB0000902;HMDB0001248;HMDB0000538;HMDB0059597;HMDB0003932;HMDB0002111;HMDB0003937;HMDB0000045;HMDB0001487;HMDB0001967"	0.574457972671771	0.0489130434782609	1.57902579104856	0.328196267356678	"SMPDB_ID:SMP0000235"	FALSE
"Trifunctional Protein Deficiency_smpdb_Disease"	9	"smpdb_Disease"	43	12	"HMDB0059597;HMDB0000250;HMDB0000045;HMDB0001487;HMDB0001248;HMDB0003948;HMDB0000902;HMDB0001967;HMDB0003932;HMDB0002111;HMDB0000538;HMDB0003937"	0.574457972671771	0.0489130434782609	1.57902579104856	0.328196267356678	"SMPDB_ID:SMP0000545"	FALSE
"Ethylmalonic Encephalopathy_smpdb_Disease"	9	"smpdb_Disease"	43	12	"HMDB0001487;HMDB0003932;HMDB0000902;HMDB0000250;HMDB0001248;HMDB0002111;HMDB0000045;HMDB0003948;HMDB0000538;HMDB0001967;HMDB0059597;HMDB0003937"	0.574457972671771	0.0489130434782609	1.57902579104856	0.328196267356678	"SMPDB_ID:SMP0000181"	FALSE
"Fatty Acid Metabolism_smpdb_Metabolic"	9	"smpdb_Metabolic"	43	12	"HMDB0001248;HMDB0003932;HMDB0000902;HMDB0003948;HMDB0002111;HMDB0000538;HMDB0000250;HMDB0003937;HMDB0000045;HMDB0001487;HMDB0059597;HMDB0001967"	0.574457972671771	0.0489130434782609	1.57902579104856	0.328196267356678	"SMPDB_ID:SMP0000051"	FALSE
"Butanoate metabolism_kegg_Carbohydrate metabolism"	9	"kegg_Carbohydrate metabolism"	19	8	"HMDB0001487;HMDB0000902;HMDB0000250;HMDB0001248;HMDB0000045;HMDB0000538;HMDB0000254;HMDB0002111"	0.518038312810972	0.208255159474672	1.2525721739298	0.358320760108033	"KEGG_ID:map00650"	FALSE
"Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids_smpdb_Metabolic"	9	"smpdb_Metabolic"	27	9	"HMDB0001248;HMDB0000902;HMDB0000250;HMDB0000045;HMDB0003932;HMDB0001487;HMDB0000538;HMDB0059597;HMDB0002111"	0.540001087380297	0.140449438202247	1.33523761401933	0.378572847180171	"SMPDB_ID:SMP0000482"	FALSE
"Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids_smpdb_Metabolic"	9	"smpdb_Metabolic"	19	8	"HMDB0000538;HMDB0002111;HMDB0001248;HMDB0000045;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0000250"	0.570929794764912	0.110694183864916	1.3804592372899	0.410929179646937	"SMPDB_ID:SMP0000480"	FALSE
"Short-Chain 3-Hydroxyacyl-CoA Dehydrogenase Deficiency (HADH)_smpdb_Disease"	9	"smpdb_Disease"	19	8	"HMDB0000250;HMDB0000902;HMDB0001248;HMDB0000538;HMDB0059597;HMDB0002111;HMDB0000045;HMDB0001487"	0.570929794764912	0.110694183864916	1.3804592372899	0.410929179646937	"SMPDB_ID:SMP0000568"	FALSE
"Fatty acid elongation_kegg_Lipid metabolism"	9	"kegg_Lipid metabolism"	35	9	"HMDB0003948;HMDB0000902;HMDB0059597;HMDB0003932;HMDB0002111;HMDB0000221;HMDB0003937;HMDB0001487;HMDB0000217"	0.461292638001224	0.320224719101124	1.14061859452454	0.43280376345742	"KEGG_ID:map00062"	FALSE
"Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids_smpdb_Metabolic"	9	"smpdb_Metabolic"	25	10	"HMDB0003948;HMDB0000538;HMDB0002111;HMDB0001248;HMDB0000045;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0003937;HMDB0000250"	0.587815124812924	0.0504504504504504	1.51934977647978	0.440627033793879	"SMPDB_ID:SMP0000481"	FALSE
"Long-Chain-3-Hydroxyacyl-CoA Dehydrogenase Deficiency (LCHAD)_smpdb_Disease"	9	"smpdb_Disease"	34	9	"HMDB0003948;HMDB0000902;HMDB0059597;HMDB0003932;HMDB0002111;HMDB0000221;HMDB0003937;HMDB0001487;HMDB0000217"	0.461292638001224	0.320224719101124	1.14061859452454	0.517777749093821	"SMPDB_ID:SMP0000544"	FALSE
"Fatty Acid Elongation in Mitochondria_smpdb_Metabolic"	9	"smpdb_Metabolic"	34	9	"HMDB0002111;HMDB0003948;HMDB0003932;HMDB0003937;HMDB0000221;HMDB0059597;HMDB0001487;HMDB0000217;HMDB0000902"	0.461292638001224	0.320224719101124	1.14061859452454	0.517777749093821	"SMPDB_ID:SMP0000054"	FALSE
"Beta oxidation of even-chain fatty acids (peroxisomal)_humanGEM"	9	"humanGEM"	20	5	"HMDB0001487;HMDB0000902;HMDB0003125;HMDB0001377;HMDB0002111"	0.607314725697787	0.191650853889943	1.25438391065584	0.568867709478507	""	FALSE
"Beta oxidation of even-chain fatty acids (mitochondrial)_humanGEM"	9	"humanGEM"	21	4	"HMDB0001248;HMDB0002111;HMDB0000902;HMDB0001487"	0.643269230769232	0.212475633528265	1.22827679161402	0.571037263345407	""	FALSE
"Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids_HUBMet_Pathway"	9	"HUBMet_Pathway"	13	3	"HUBMet001692;HUBMet001336;HUBMet001841"	0.663086388634912	0.372340425531915	1.11383786687233	1	""	FALSE
"Ethylmalonic encephalopathy_HUBMet_Disease"	9	"HUBMet_Disease"	18	4	"HUBMet000398;HUBMet001692;HUBMet001336;HUBMet000228"	0.615762355903176	0.322717622080679	1.13954996322867	1	""	FALSE
"Fatty acids_reactome"	10	"reactome"	11	4	"HMDB0000221;HMDB0002111;HMDB0059597;HMDB0001377"	0.692307692307693	0.148148148148148	1.3219122420958	0.292324130002957	"Reactome_id:R-HSA-211935"	TRUE
"Synthesis of bile acids and bile salts via 24-hydroxycholesterol_reactome"	10	"reactome"	13	4	"HMDB0001377;HMDB0059597;HMDB0002111;HMDB0000221"	0.692307692307693	0.148148148148148	1.3219122420958	0.292324130002957	"Reactome_id:R-HSA-193775"	FALSE
"Mineralocorticoid biosynthesis_reactome"	10	"reactome"	12	4	"HMDB0002111;HMDB0059597;HMDB0001377;HMDB0000221"	0.692307692307693	0.148148148148148	1.3219122420958	0.292324130002957	"Reactome_id:R-HSA-193993"	FALSE
"Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2_reactome"	10	"reactome"	10	4	"HMDB0002111;HMDB0001377;HMDB0000221;HMDB0059597"	0.692307692307693	0.148148148148148	1.3219122420958	0.292324130002957	"Reactome_id:R-HSA-211957"	FALSE
"Estrogen biosynthesis_reactome"	10	"reactome"	10	4	"HMDB0002111;HMDB0059597;HMDB0001377;HMDB0000221"	0.692307692307693	0.148148148148148	1.3219122420958	0.292324130002957	"Reactome_id:R-HSA-193144"	FALSE
"Pregnenolone biosynthesis_reactome"	10	"reactome"	11	4	"HMDB0002111;HMDB0059597;HMDB0001377;HMDB0000221"	0.692307692307693	0.148148148148148	1.3219122420958	0.292324130002957	"Reactome_id:R-HSA-196108"	FALSE
"Beta-oxidation of very long chain fatty acids_reactome"	10	"reactome"	11	7	"HMDB0003125;HMDB0000221;HMDB0001967;HMDB0003950;HMDB0001377;HMDB0002111;HMDB0059597"	0.559341433664052	0.176258992805755	1.31063045137149	0.294213530998398	"Reactome_id:R-HSA-390247"	FALSE
"Eicosanoids_reactome"	10	"reactome"	11	5	"HMDB0002111;HMDB0001377;HMDB0001509;HMDB0059597;HMDB0000221"	0.63737010962278	0.144212523719165	1.31646208598869	0.294596971167171	"Reactome_id:R-HSA-211979"	FALSE
"Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA_reactome"	10	"reactome"	11	4	"HMDB0059597;HMDB0002111;HMDB0000221;HMDB0003948"	0.664423076923078	0.185185185185185	1.26866855456694	0.352768112457013	"Reactome_id:R-HSA-77346"	FALSE
"Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)_reactome"	10	"reactome"	11	3	"HMDB0002111;HMDB0001377;HMDB0059597"	0.691642651296825	0.259259259259259	1.19538140593765	0.39761771837741	"Reactome_id:R-HSA-2142670"	FALSE
"Glyoxylate metabolism and glycine degradation_reactome"	10	"reactome"	13	6	"HMDB0000221;HMDB0059597;HMDB0001377;HMDB0003125;HMDB0002111;HMDB0001185"	0.607899807321771	0.14100185528757	1.34904919142427	0.412620598489304	"Reactome_id:R-HSA-389661"	FALSE
"Linoleic acid (LA) metabolism_reactome"	10	"reactome"	11	4	"HMDB0001377;HMDB0000221;HMDB0002111;HMDB0001967"	0.692307692307693	0.148148148148148	1.3219122420958	0.42724295923509	"Reactome_id:R-HSA-2046105"	FALSE
"Synthesis of bile acids and bile salts via 27-hydroxycholesterol_reactome"	10	"reactome"	12	6	"HMDB0000221;HMDB0059597;HMDB0001231;HMDB0001377;HMDB0002111;HMDB0012455"	0.621845620228203	0.120593692022263	1.37999769214524	0.435744207165246	"Reactome_id:R-HSA-193807"	FALSE
"Alpha-oxidation of phytanate_reactome"	10	"reactome"	15	6	"HMDB0003419;HMDB0002111;HMDB0001377;HMDB0059597;HMDB0000221;HMDB0001967"	0.640192633242922	0.100185528756957	1.42071332122498	0.520163661806161	"Reactome_id:R-HSA-389599"	FALSE
"Vitamins_reactome"	10	"reactome"	11	5	"HMDB0000221;HMDB0001852;HMDB0001377;HMDB0002111;HMDB0059597"	0.692974013474495	0.0777988614800759	1.43130969203201	0.521064751225574	"Reactome_id:R-HSA-211916"	FALSE
"CYP2E1 reactions_reactome"	10	"reactome"	16	5	"HMDB0000990;HMDB0001377;HMDB0000221;HMDB0059597;HMDB0002111"	0.692974013474495	0.0777988614800759	1.43130969203201	0.521064751225574	"Reactome_id:R-HSA-211999"	FALSE
"Fatty acyl-CoA biosynthesis_reactome"	10	"reactome"	11	5	"HMDB0000221;HMDB0001967;HMDB0001377;HMDB0059597;HMDB0002111"	0.692974013474495	0.0777988614800759	1.43130969203201	0.716464032935164	"Reactome_id:R-HSA-75105"	FALSE
"Lysine catabolism_reactome"	10	"reactome"	14	8	"HMDB0002111;HMDB0000051;HMDB0000279;HMDB0000221;HMDB0059597;HMDB0003125;HMDB0001377;HMDB0001967"	0.63614148035607	0.0487804878048781	1.53813549552517	0.837778093248697	"Reactome_id:R-HSA-71064"	FALSE
"Thyroxine biosynthesis_reactome"	10	"reactome"	13	7	"HMDB0059597;HMDB0003125;HMDB0000221;HMDB0000675;HMDB0001377;HMDB0012238;HMDB0002111"	-0.281657001735942	0.871621621621622	-0.657368723418256	0.878378674137139	"Reactome_id:R-HSA-209968"	FALSE
"alpha-linolenic acid (ALA) metabolism_reactome"	10	"reactome"	12	6	"HMDB0003125;HMDB0001377;HMDB0001275;HMDB0002111;HMDB0000221;HMDB0001967"	0.309232954668348	0.853432282003711	0.686248724596581	0.884923620336667	"Reactome_id:R-HSA-2046106"	FALSE
"Heme degradation_reactome"	10	"reactome"	12	5	"HMDB0001377;HMDB0000221;HMDB0000295;HMDB0002111;HMDB0004160"	0.692974013474496	0.0777988614800759	1.43130969203201	0.955285377246885	"Reactome_id:R-HSA-189483"	FALSE
"FMO oxidises nucleophiles_reactome"	10	"reactome"	11	5	"HMDB0001377;HMDB0000221;HMDB0014813;HMDB0002111;HMDB0059597"	0.692974013474496	0.0777988614800759	1.43130969203201	0.955285377246885	"Reactome_id:R-HSA-217271"	FALSE
"Miscellaneous substrates_reactome"	10	"reactome"	10	6	"HMDB0001377;HMDB0000221;HMDB0000738;HMDB0001852;HMDB0002111;HMDB0059597"	0.707772465813063	0.0482374768089054	1.57068625654634	1	"Reactome_id:R-HSA-211958"	FALSE
"Citric acid cycle (TCA cycle)_reactome"	10	"reactome"	10	6	"HMDB0001967;HMDB0000221;HMDB0002111;HMDB0000134;HMDB0001333;HMDB0059597"	0.657996146435451	0.0816326530612245	1.46022281734196	1	"Reactome_id:R-HSA-71403"	FALSE
"Tolerance by Mtb to nitric oxide produced by macrophages_reactome"	11	"reactome"	12	4	"HMDB0001377;HMDB0000051;HMDB0002111;HMDB0059597"	0.692307692307693	0.148148148148148	1.3219122420958	0.292324130002957	"Reactome_id:R-HSA-1222538"	TRUE
"Melanin biosynthesis_reactome"	11	"reactome"	11	5	"HMDB0004067;HMDB0002111;HMDB0001377;HMDB0059597;HMDB0001967"	0.615828587170015	0.170777988614801	1.27196894588785	0.352711052105958	"Reactome_id:R-HSA-5662702"	FALSE
"Paracetamol ADME_reactome"	11	"reactome"	11	4	"HMDB0001333;HMDB0059597;HMDB0001377;HMDB0002111"	0.65673076923077	0.196881091617934	1.25398064076588	0.363530814031737	"Reactome_id:R-HSA-9753281"	FALSE
"ROS and RNS production in phagocytes_reactome"	11	"reactome"	20	6	"HMDB0003125;HMDB0001967;HMDB0001377;HMDB0059597;HMDB0002111;HMDB0001333"	0.607899807321771	0.14100185528757	1.34904919142427	0.39468057246803	"Reactome_id:R-HSA-1222556"	FALSE
"eNOS activation_reactome"	11	"reactome"	15	3	"HMDB0059597;HMDB0001377;HMDB0002111"	0.691642651296825	0.259259259259259	1.19538140593765	0.39761771837741	"Reactome_id:R-HSA-203615"	FALSE
"Iron uptake and transport_reactome"	11	"reactome"	10	3	"HMDB0059597;HMDB0001377;HMDB0002111"	0.691642651296825	0.259259259259259	1.19538140593765	0.39761771837741	"Reactome_id:R-HSA-917937"	FALSE
